instant,dateday,season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
14401,11/25/2011,4,0,11,22,0,5,1,1,0.34,0.3485,0.71,0.0896,12,46,58
14402,11/26/2011,4,0,11,1,0,6,0,1,0.32,0.3333,0.76,0.0896,5,24,29
14403,11/26/2011,4,0,11,6,0,6,0,2,0.3,0.3182,0.75,0.0896,2,8,10
14404,11/26/2011,4,0,11,8,0,6,0,1,0.32,0.3333,0.76,0.0896,10,50,60
14405,11/26/2011,4,0,11,9,0,6,0,1,0.34,0.3485,0.76,0.0896,16,67,83
14406,11/26/2011,4,0,11,19,0,6,0,2,0.4,0.4091,0.71,0.0896,46,100,146
14407,11/28/2011,4,0,11,4,0,1,1,1,0.44,0.4394,0.82,0.0896,0,4,4
14408,11/28/2011,4,0,11,6,0,1,1,1,0.42,0.4242,0.82,0.0896,6,98,104
14409,11/29/2011,4,0,11,1,0,2,1,1,0.52,0.5,0.83,0.0896,1,16,17
14410,12/1/2011,4,0,12,23,0,4,1,1,0.26,0.2879,0.7,0.0896,3,70,73
14411,12/2/2011,4,0,12,0,0,5,1,1,0.26,0.2879,0.7,0.0896,6,32,38
14412,12/2/2011,4,0,12,5,0,5,1,1,0.22,0.2576,0.8,0.0896,0,23,23
14413,12/2/2011,4,0,12,7,0,5,1,1,0.22,0.2576,0.87,0.0896,6,199,205
14414,12/2/2011,4,0,12,15,0,5,1,1,0.42,0.4242,0.41,0.0896,24,175,199
14415,12/2/2011,4,0,12,16,0,5,1,1,0.42,0.4242,0.41,0.0896,22,254,276
14416,12/3/2011,4,0,12,5,0,6,0,1,0.24,0.2576,0.7,0.0896,0,6,6
14417,12/3/2011,4,0,12,7,0,6,0,1,0.22,0.2576,0.75,0.0896,2,24,26
14418,12/3/2011,4,0,12,8,0,6,0,1,0.24,0.2576,0.75,0.0896,1,62,63
14419,12/3/2011,4,0,12,11,0,6,0,1,0.32,0.3333,0.57,0.0896,48,227,275
14420,12/3/2011,4,0,12,13,0,6,0,1,0.36,0.3636,0.5,0.0896,70,222,292
14421,12/3/2011,4,0,12,19,0,6,0,1,0.3,0.3182,0.61,0.0896,31,144,175
14422,12/3/2011,4,0,12,20,0,6,0,1,0.3,0.3182,0.61,0.0896,17,110,127
14423,12/3/2011,4,0,12,21,0,6,0,2,0.3,0.3182,0.61,0.0896,5,104,109
14424,12/3/2011,4,0,12,22,0,6,0,2,0.32,0.3333,0.61,0.0896,17,97,114
14425,12/4/2011,4,0,12,1,0,0,0,1,0.3,0.3182,0.75,0.0896,20,54,74
14426,12/5/2011,4,0,12,0,0,1,1,1,0.32,0.3333,0.87,0.0896,3,21,24
14427,12/5/2011,4,0,12,6,0,1,1,1,0.3,0.3182,0.93,0.0896,1,89,90
14428,12/5/2011,4,0,12,9,0,1,1,2,0.36,0.3636,0.87,0.0896,12,178,190
14429,12/5/2011,4,0,12,10,0,1,1,2,0.36,0.3636,0.87,0.0896,9,78,87
14430,12/5/2011,4,0,12,11,0,1,1,2,0.36,0.3636,0.87,0.0896,17,106,123
14431,12/5/2011,4,0,12,13,0,1,1,2,0.42,0.4242,0.71,0.0896,18,153,171
14432,12/5/2011,4,0,12,15,0,1,1,2,0.46,0.4545,0.72,0.0896,16,132,148
14433,12/5/2011,4,0,12,16,0,1,1,1,0.5,0.4848,0.63,0.0896,10,238,248
14434,12/5/2011,4,0,12,21,0,1,1,2,0.44,0.4394,0.88,0.0896,10,166,176
14435,12/7/2011,4,0,12,10,0,3,1,3,0.44,0.4394,1,0.0896,1,32,33
14436,12/7/2011,4,0,12,11,0,3,1,3,0.44,0.4394,1,0.0896,3,47,50
14437,12/8/2011,4,0,12,21,0,4,1,1,0.28,0.303,0.61,0.0896,4,135,139
14438,12/9/2011,4,0,12,6,0,5,1,1,0.22,0.2576,0.8,0.0896,1,62,63
14439,12/9/2011,4,0,12,7,0,5,1,1,0.22,0.2576,0.75,0.0896,4,195,199
14440,12/9/2011,4,0,12,9,0,5,1,1,0.26,0.2879,0.81,0.0896,8,256,264
14441,12/10/2011,4,0,12,2,0,6,0,2,0.28,0.303,0.61,0.0896,12,48,60
14442,12/10/2011,4,0,12,3,0,6,0,2,0.28,0.303,0.61,0.0896,5,20,25
14443,12/12/2011,4,0,12,0,0,1,1,1,0.2,0.2273,0.69,0.0896,4,16,20
14444,12/12/2011,4,0,12,9,0,1,1,2,0.18,0.2121,0.74,0.0896,12,208,220
14445,12/12/2011,4,0,12,11,0,1,1,2,0.26,0.2879,0.6,0.0896,15,100,115
14446,12/12/2011,4,0,12,16,0,1,1,2,0.32,0.3333,0.57,0.0896,5,209,214
14447,12/12/2011,4,0,12,18,0,1,1,1,0.3,0.3182,0.56,0.0896,8,349,357
14448,12/12/2011,4,0,12,19,0,1,1,1,0.28,0.303,0.61,0.0896,9,232,241
14449,12/12/2011,4,0,12,20,0,1,1,1,0.3,0.3182,0.56,0.0896,8,157,165
14450,12/14/2011,4,0,12,12,0,3,1,2,0.36,0.3636,0.57,0.0896,6,138,144
14451,12/14/2011,4,0,12,14,0,3,1,2,0.38,0.3939,0.54,0.0896,17,134,151
14452,12/19/2011,4,0,12,0,0,1,1,1,0.2,0.2273,0.75,0.0896,3,14,17
14453,12/19/2011,4,0,12,1,0,1,1,1,0.18,0.2121,0.8,0.0896,3,8,11
14454,12/19/2011,4,0,12,2,0,1,1,1,0.18,0.2121,0.8,0.0896,0,3,3
14455,12/19/2011,4,0,12,3,0,1,1,1,0.16,0.197,0.86,0.0896,0,3,3
14456,12/20/2011,4,0,12,8,0,2,1,2,0.42,0.4242,0.54,0.0896,10,422,432
14457,12/20/2011,4,0,12,21,0,2,1,1,0.36,0.3636,0.66,0.0896,4,139,143
14458,12/22/2011,1,0,12,1,0,4,1,1,0.44,0.4394,0.94,0.0896,0,15,15
14459,12/22/2011,1,0,12,9,0,4,1,2,0.38,0.3939,0.87,0.0896,10,218,228
14460,12/22/2011,1,0,12,10,0,4,1,2,0.4,0.4091,0.82,0.0896,13,128,141
14461,12/22/2011,1,0,12,18,0,4,1,2,0.44,0.4394,0.62,0.0896,11,277,288
14462,12/24/2011,1,0,12,2,0,6,0,2,0.32,0.3333,0.66,0.0896,4,22,26
14463,12/24/2011,1,0,12,3,0,6,0,2,0.32,0.3333,0.7,0.0896,0,5,5
14464,12/24/2011,1,0,12,18,0,6,0,1,0.3,0.3182,0.42,0.0896,2,33,35
14465,12/24/2011,1,0,12,19,0,6,0,1,0.3,0.3182,0.52,0.0896,1,24,25
14466,12/25/2011,1,0,12,2,0,0,0,1,0.22,0.2576,0.75,0.0896,0,2,2
14467,12/25/2011,1,0,12,20,0,0,0,1,0.32,0.3333,0.49,0.0896,8,18,26
14468,12/26/2011,1,0,12,18,1,1,0,1,0.32,0.3333,0.49,0.0896,21,54,75
14469,12/26/2011,1,0,12,19,1,1,0,1,0.3,0.3182,0.65,0.0896,16,49,65
14470,12/26/2011,1,0,12,20,1,1,0,1,0.3,0.3182,0.56,0.0896,14,42,56
14471,12/27/2011,1,0,12,10,0,2,1,2,0.32,0.3333,0.66,0.0896,13,47,60
14472,12/27/2011,1,0,12,12,0,2,1,3,0.3,0.3182,0.81,0.0896,8,16,24
14473,12/27/2011,1,0,12,20,0,2,1,1,0.32,0.3333,0.93,0.0896,3,66,69
14474,12/27/2011,1,0,12,21,0,2,1,1,0.32,0.3333,0.87,0.0896,11,52,63
14475,12/27/2011,1,0,12,22,0,2,1,1,0.32,0.3333,0.87,0.0896,3,29,32
14476,12/29/2011,1,0,12,7,0,4,1,1,0.18,0.2121,0.64,0.0896,2,104,106
14477,12/29/2011,1,0,12,11,0,4,1,2,0.24,0.2576,0.6,0.0896,23,99,122
14478,12/29/2011,1,0,12,15,0,4,1,2,0.3,0.3182,0.52,0.0896,27,150,177
14479,12/30/2011,1,0,12,1,0,5,1,1,0.26,0.2879,0.65,0.0896,9,11,20
14480,12/30/2011,1,0,12,4,0,5,1,1,0.24,0.2576,0.7,0.0896,0,2,2
14481,12/30/2011,1,0,12,5,0,5,1,1,0.22,0.2576,0.75,0.0896,0,10,10
14482,12/30/2011,1,0,12,6,0,5,1,1,0.24,0.2576,0.7,0.0896,1,31,32
14483,12/30/2011,1,0,12,7,0,5,1,1,0.24,0.2576,0.75,0.0896,3,92,95
14484,12/30/2011,1,0,12,8,0,5,1,2,0.24,0.2576,0.75,0.0896,12,193,205
14485,12/30/2011,1,0,12,14,0,5,1,2,0.4,0.4091,0.47,0.0896,67,178,245
14486,12/31/2011,1,0,12,6,0,6,0,2,0.4,0.4091,0.71,0.0896,1,5,6
14487,1/1/2012,1,1,1,4,0,0,0,1,0.28,0.303,0.81,0.0896,0,8,8
14488,1/4/2012,1,1,1,11,0,3,1,2,0.08,0.1212,0.42,0.0896,6,40,46
14489,1/4/2012,1,1,1,22,0,3,1,2,0.2,0.2273,0.47,0.0896,4,48,52
14490,1/5/2012,1,1,1,1,0,4,1,1,0.2,0.2273,0.51,0.0896,0,5,5
14491,1/5/2012,1,1,1,2,0,4,1,1,0.2,0.2273,0.51,0.0896,0,4,4
14492,1/5/2012,1,1,1,4,0,4,1,2,0.2,0.2273,0.59,0.0896,0,5,5
14493,1/5/2012,1,1,1,5,0,4,1,2,0.2,0.2273,0.59,0.0896,0,26,26
14494,1/5/2012,1,1,1,7,0,4,1,2,0.2,0.2273,0.69,0.0896,3,212,215
14495,1/5/2012,1,1,1,10,0,4,1,2,0.24,0.2576,0.52,0.0896,5,81,86
14496,1/5/2012,1,1,1,19,0,4,1,1,0.34,0.3485,0.34,0.0896,10,255,265
14497,1/6/2012,1,1,1,0,0,5,1,1,0.22,0.2576,0.75,0.0896,1,24,25
14498,1/7/2012,1,1,1,4,0,6,0,1,0.32,0.3333,0.57,0.0896,1,9,10
14499,1/7/2012,1,1,1,10,0,6,0,1,0.28,0.303,0.75,0.0896,43,160,203
14500,1/9/2012,1,1,1,5,0,1,1,2,0.2,0.2273,0.64,0.0896,0,21,21
14501,1/9/2012,1,1,1,8,0,1,1,2,0.22,0.2576,0.55,0.0896,13,407,420
14502,1/9/2012,1,1,1,11,0,1,1,2,0.26,0.2879,0.56,0.0896,6,82,88
14503,1/9/2012,1,1,1,16,0,1,1,3,0.22,0.2576,0.87,0.0896,3,46,49
14504,1/9/2012,1,1,1,18,0,1,1,4,0.2,0.2273,0.86,0.0896,6,158,164
14505,1/9/2012,1,1,1,19,0,1,1,3,0.2,0.2273,0.93,0.0896,3,187,190
14506,1/9/2012,1,1,1,20,0,1,1,2,0.2,0.2273,0.86,0.0896,5,127,132
14507,1/10/2012,1,1,1,21,0,2,1,1,0.32,0.3333,0.66,0.0896,7,109,116
14508,1/10/2012,1,1,1,22,0,2,1,1,0.3,0.303,0.7,0.0896,10,104,114
14509,1/11/2012,1,1,1,1,0,3,1,1,0.24,0.2576,0.87,0.0896,1,6,7
14510,1/11/2012,1,1,1,11,0,3,1,2,0.26,0.2879,0.87,0.0896,9,90,99
14511,1/11/2012,1,1,1,15,0,3,1,2,0.34,0.3485,0.87,0.0896,6,73,79
14512,1/12/2012,1,1,1,5,0,4,1,3,0.34,0.3485,0.93,0.0896,0,16,16
14513,1/15/2012,1,1,1,22,0,0,0,1,0.18,0.2121,0.37,0.0896,2,58,60
14514,1/15/2012,1,1,1,23,0,0,0,1,0.16,0.197,0.43,0.0896,3,26,29
14515,1/16/2012,1,1,1,5,1,1,0,1,0.12,0.1667,0.54,0.0896,1,5,6
14516,1/16/2012,1,1,1,6,1,1,0,1,0.1,0.1364,0.54,0.0896,0,13,13
14517,1/19/2012,1,1,1,7,0,4,1,1,0.12,0.1667,0.54,0.0896,2,204,206
14518,1/20/2012,1,1,1,17,0,5,1,2,0.22,0.2576,0.32,0.0896,9,340,349
14519,1/20/2012,1,1,1,18,0,5,1,2,0.2,0.2273,0.34,0.0896,5,296,301
14520,1/20/2012,1,1,1,20,0,5,1,2,0.2,0.2273,0.34,0.0896,1,141,142
14521,1/20/2012,1,1,1,21,0,5,1,2,0.2,0.2273,0.37,0.0896,5,99,104
14522,1/21/2012,1,1,1,3,0,6,0,3,0.14,0.1818,0.93,0.0896,0,13,13
14523,1/21/2012,1,1,1,4,0,6,0,3,0.16,0.197,0.86,0.0896,0,1,1
14524,1/22/2012,1,1,1,22,0,0,0,2,0.16,0.197,0.93,0.0896,0,58,58
14525,1/23/2012,1,1,1,9,0,1,1,2,0.2,0.2273,0.86,0.0896,13,198,211
14526,1/23/2012,1,1,1,11,0,1,1,2,0.2,0.2273,0.93,0.0896,5,57,62
14527,1/23/2012,1,1,1,13,0,1,1,3,0.22,0.2576,0.93,0.0896,5,32,37
14528,1/24/2012,1,1,1,4,0,2,1,2,0.3,0.3182,1,0.0896,0,2,2
14529,1/24/2012,1,1,1,5,0,2,1,2,0.3,0.3182,1,0.0896,0,26,26
14530,1/24/2012,1,1,1,9,0,2,1,2,0.32,0.3333,0.87,0.0896,11,244,255
14531,1/24/2012,1,1,1,10,0,2,1,1,0.32,0.3333,0.93,0.0896,23,93,116
14532,1/24/2012,1,1,1,17,0,2,1,1,0.42,0.4242,0.67,0.0896,41,474,515
14533,1/24/2012,1,1,1,18,0,2,1,1,0.4,0.4091,0.62,0.0896,32,391,423
14534,1/24/2012,1,1,1,19,0,2,1,1,0.44,0.4394,0.51,0.0896,20,311,331
14535,1/25/2012,1,1,1,14,0,3,1,1,0.34,0.3485,0.49,0.0896,53,107,160
14536,1/25/2012,1,1,1,22,0,3,1,1,0.3,0.3182,0.65,0.0896,12,101,113
14537,1/26/2012,1,1,1,3,0,4,1,2,0.28,0.303,0.75,0.0896,1,5,6
14538,1/26/2012,1,1,1,7,0,4,1,2,0.28,0.303,0.81,0.0896,11,228,239
14539,1/26/2012,1,1,1,8,0,4,1,2,0.28,0.303,0.81,0.0896,16,514,530
14540,1/26/2012,1,1,1,16,0,4,1,2,0.4,0.4091,0.71,0.0896,15,209,224
14541,1/28/2012,1,1,1,3,0,6,0,1,0.26,0.2879,0.6,0.0896,1,16,17
14542,1/28/2012,1,1,1,5,0,6,0,1,0.24,0.2576,0.75,0.0896,0,10,10
14543,1/28/2012,1,1,1,8,0,6,0,1,0.2,0.2273,0.8,0.0896,9,82,91
14544,2/1/2012,1,1,2,7,0,3,1,3,0.38,0.3939,0.62,0.0896,7,201,208
14545,2/1/2012,1,1,2,23,0,3,1,1,0.46,0.4545,0.63,0.0896,22,75,97
14546,2/2/2012,1,1,2,4,0,4,1,3,0.4,0.4091,0.82,0.0896,0,1,1
14547,2/3/2012,1,1,2,17,0,5,1,1,0.4,0.4091,0.37,0.0896,30,458,488
14548,2/4/2012,1,1,2,2,0,6,0,1,0.24,0.2576,0.7,0.0896,6,38,44
14549,2/4/2012,1,1,2,4,0,6,0,1,0.24,0.2576,0.81,0.0896,1,5,6
14550,2/4/2012,1,1,2,5,0,6,0,1,0.24,0.2576,0.81,0.0896,1,3,4
14551,2/4/2012,1,1,2,12,0,6,0,2,0.3,0.3182,0.7,0.0896,40,260,300
14552,2/4/2012,1,1,2,22,0,6,0,2,0.24,0.2576,0.87,0.0896,4,91,95
14553,2/5/2012,1,1,2,3,0,0,0,3,0.24,0.2576,0.87,0.0896,4,13,17
14554,2/6/2012,1,1,2,1,0,1,1,1,0.22,0.2576,0.75,0.0896,0,6,6
14555,2/7/2012,1,1,2,5,0,2,1,1,0.32,0.3333,0.49,0.0896,0,15,15
14556,2/8/2012,1,1,2,4,0,3,1,1,0.24,0.2576,0.7,0.0896,0,1,1
14557,2/8/2012,1,1,2,5,0,3,1,1,0.24,0.2576,0.7,0.0896,0,20,20
14558,2/9/2012,1,1,2,21,0,4,1,1,0.3,0.3182,0.52,0.0896,8,169,177
14559,2/10/2012,1,1,2,0,0,5,1,2,0.28,0.303,0.65,0.0896,4,39,43
14560,2/10/2012,1,1,2,1,0,5,1,2,0.28,0.303,0.61,0.0896,2,11,13
14561,2/10/2012,1,1,2,2,0,5,1,1,0.26,0.2879,0.52,0.0896,7,9,16
14562,2/10/2012,1,1,2,3,0,5,1,1,0.26,0.2879,0.56,0.0896,0,5,5
14563,2/10/2012,1,1,2,4,0,5,1,1,0.26,0.2879,0.56,0.0896,0,2,2
14564,2/10/2012,1,1,2,13,0,5,1,2,0.3,0.3182,0.42,0.0896,22,170,192
14565,2/10/2012,1,1,2,14,0,5,1,2,0.32,0.3333,0.39,0.0896,8,138,146
14566,2/10/2012,1,1,2,21,0,5,1,2,0.32,0.3333,0.66,0.0896,14,108,122
14567,2/10/2012,1,1,2,23,0,5,1,2,0.3,0.3182,0.7,0.0896,1,64,65
14568,2/13/2012,1,1,2,4,0,1,1,1,0.12,0.1667,0.54,0.0896,0,2,2
14569,2/14/2012,1,1,2,7,0,2,1,2,0.24,0.2576,0.6,0.0896,4,276,280
14570,2/14/2012,1,1,2,9,0,2,1,2,0.26,0.2879,0.56,0.0896,6,256,262
14571,2/14/2012,1,1,2,23,0,2,1,2,0.36,0.3636,0.5,0.0896,2,55,57
14572,2/15/2012,1,1,2,23,0,3,1,1,0.34,0.3485,0.53,0.0896,4,54,58
14573,2/16/2012,1,1,2,2,0,4,1,2,0.3,0.3182,0.7,0.0896,1,6,7
14574,2/16/2012,1,1,2,4,0,4,1,3,0.3,0.3182,0.7,0.0896,0,3,3
14575,2/16/2012,1,1,2,6,0,4,1,2,0.3,0.3182,0.7,0.0896,4,83,87
14576,2/16/2012,1,1,2,8,0,4,1,2,0.3,0.3182,0.7,0.0896,9,489,498
14577,2/16/2012,1,1,2,12,0,4,1,3,0.32,0.3333,0.76,0.0896,1,44,45
14578,2/16/2012,1,1,2,23,0,4,1,1,0.32,0.3333,0.81,0.0896,3,70,73
14579,2/18/2012,1,1,2,5,0,6,0,1,0.24,0.2576,0.7,0.0896,0,1,1
14580,2/19/2012,1,1,2,22,0,0,0,3,0.24,0.2576,0.75,0.0896,8,47,55
14581,2/20/2012,1,1,2,0,1,1,0,2,0.24,0.2576,0.87,0.0896,5,36,41
14582,2/20/2012,1,1,2,1,1,1,0,2,0.24,0.2576,0.87,0.0896,3,12,15
14583,2/20/2012,1,1,2,2,1,1,0,2,0.24,0.2576,0.87,0.0896,1,19,20
14584,2/20/2012,1,1,2,22,1,1,0,1,0.3,0.3182,0.45,0.0896,9,53,62
14585,2/21/2012,1,1,2,8,0,2,1,1,0.2,0.2273,0.69,0.0896,5,459,464
14586,2/22/2012,1,1,2,7,0,3,1,1,0.32,0.3333,0.76,0.0896,10,292,302
14587,2/22/2012,1,1,2,8,0,3,1,1,0.3,0.3182,0.75,0.0896,9,567,576
14588,2/22/2012,1,1,2,9,0,3,1,1,0.32,0.3333,0.7,0.0896,11,241,252
14589,2/22/2012,1,1,2,10,0,3,1,1,0.34,0.3485,0.71,0.0896,17,122,139
14590,2/23/2012,1,1,2,19,0,4,1,1,0.5,0.4848,0.39,0.0896,20,349,369
14591,2/24/2012,1,1,2,0,0,5,1,2,0.44,0.4394,0.58,0.0896,12,34,46
14592,2/28/2012,1,1,2,15,0,2,1,1,0.42,0.4242,0.26,0.0896,17,149,166
14593,2/28/2012,1,1,2,16,0,2,1,1,0.42,0.4242,0.28,0.0896,17,270,287
14594,2/28/2012,1,1,2,17,0,2,1,1,0.42,0.4242,0.26,0.0896,33,497,530
14595,2/29/2012,1,1,2,3,0,3,1,1,0.28,0.303,0.7,0.0896,0,2,2
14596,2/29/2012,1,1,2,5,0,3,1,1,0.26,0.2879,0.75,0.0896,0,29,29
14597,2/29/2012,1,1,2,6,0,3,1,2,0.28,0.303,0.75,0.0896,4,100,104
14598,3/2/2012,1,1,3,8,0,5,1,1,0.28,0.303,0.75,0.0896,16,533,549
14599,3/2/2012,1,1,3,21,0,5,1,3,0.36,0.3636,0.87,0.0896,2,99,101
14600,3/3/2012,1,1,3,0,0,6,0,3,0.36,0.3636,0.93,0.0896,1,21,22
14601,3/3/2012,1,1,3,2,0,6,0,3,0.36,0.3636,0.93,0.0896,4,34,38
14602,3/3/2012,1,1,3,5,0,6,0,2,0.36,0.3636,0.93,0.0896,1,1,2
14603,3/3/2012,1,1,3,6,0,6,0,2,0.36,0.3636,0.93,0.0896,1,6,7
14604,3/3/2012,1,1,3,9,0,6,0,3,0.38,0.3939,0.87,0.0896,7,87,94
14605,3/3/2012,1,1,3,11,0,6,0,2,0.4,0.4091,0.87,0.0896,33,181,214
14606,3/5/2012,1,1,3,4,0,1,1,1,0.2,0.2273,0.55,0.0896,0,1,1
14607,3/5/2012,1,1,3,5,0,1,1,1,0.2,0.2273,0.55,0.0896,1,17,18
14608,3/5/2012,1,1,3,9,0,1,1,2,0.22,0.2576,0.6,0.0896,11,186,197
14609,3/10/2012,1,1,3,18,0,6,0,1,0.36,0.3636,0.21,0.0896,67,230,297
14610,3/11/2012,1,1,3,0,0,0,0,1,0.26,0.2879,0.44,0.0896,7,62,69
14611,3/13/2012,1,1,3,22,0,2,1,1,0.56,0.5303,0.6,0.0896,24,146,170
14612,3/14/2012,1,1,3,1,0,3,1,1,0.52,0.5,0.63,0.0896,2,25,27
14613,3/14/2012,1,1,3,4,0,3,1,1,0.48,0.4697,0.67,0.0896,1,4,5
14614,3/14/2012,1,1,3,6,0,3,1,1,0.44,0.4394,0.82,0.0896,1,120,121
14615,3/14/2012,1,1,3,17,0,3,1,1,0.7,0.6364,0.28,0.0896,140,642,782
14616,3/14/2012,1,1,3,21,0,3,1,1,0.6,0.6212,0.4,0.0896,47,241,288
14617,3/15/2012,1,1,3,6,0,4,1,1,0.44,0.4394,0.72,0.0896,4,113,117
14618,3/15/2012,1,1,3,7,0,4,1,1,0.44,0.4394,0.72,0.0896,14,367,381
14619,3/15/2012,1,1,3,9,0,4,1,1,0.48,0.4697,0.77,0.0896,30,285,315
14620,3/15/2012,1,1,3,13,0,4,1,2,0.66,0.6212,0.41,0.0896,62,211,273
14621,3/16/2012,1,1,3,10,0,5,1,2,0.4,0.4091,0.87,0.0896,44,136,180
14622,3/16/2012,1,1,3,13,0,5,1,2,0.46,0.4545,0.77,0.0896,52,208,260
14623,3/16/2012,1,1,3,17,0,5,1,3,0.48,0.4697,0.82,0.0896,23,235,258
14624,3/16/2012,1,1,3,18,0,5,1,3,0.48,0.4697,0.82,0.0896,31,377,408
14625,3/17/2012,1,1,3,0,0,6,0,2,0.44,0.4394,0.94,0.0896,13,87,100
14626,3/17/2012,1,1,3,5,0,6,0,2,0.42,0.4242,0.94,0.0896,5,3,8
14627,3/17/2012,1,1,3,9,0,6,0,2,0.44,0.4394,0.88,0.0896,104,217,321
14628,3/17/2012,1,1,3,10,0,6,0,2,0.5,0.4848,0.77,0.0896,140,303,443
14629,3/17/2012,1,1,3,14,0,6,0,1,0.62,0.6212,0.53,0.0896,352,338,690
14630,3/18/2012,1,1,3,9,0,0,0,2,0.42,0.4242,0.88,0.0896,65,113,178
14631,3/18/2012,1,1,3,14,0,0,0,2,0.5,0.4848,0.77,0.0896,218,303,521
14632,3/18/2012,1,1,3,15,0,0,0,1,0.54,0.5152,0.68,0.0896,240,314,554
14633,3/18/2012,1,1,3,16,0,0,0,1,0.54,0.5152,0.73,0.0896,229,312,541
14634,3/18/2012,1,1,3,17,0,0,0,1,0.56,0.5303,0.64,0.0896,233,308,541
14635,3/18/2012,1,1,3,21,0,0,0,1,0.52,0.5,0.72,0.0896,44,129,173
14636,3/19/2012,1,1,3,3,0,1,1,1,0.46,0.4545,0.88,0.0896,0,2,2
14637,3/20/2012,1,1,3,0,0,2,1,2,0.56,0.5303,0.78,0.0896,5,24,29
14638,3/20/2012,1,1,3,2,0,2,1,1,0.54,0.5152,0.88,0.0896,2,8,10
14639,3/20/2012,1,1,3,20,0,2,1,1,0.58,0.5455,0.68,0.0896,78,299,377
14640,3/21/2012,2,1,3,1,0,3,1,1,0.52,0.5,0.83,0.0896,4,22,26
14641,3/21/2012,2,1,3,17,0,3,1,1,0.6,0.5909,0.69,0.0896,113,616,729
14642,3/21/2012,2,1,3,20,0,3,1,1,0.56,0.5303,0.78,0.0896,76,298,374
14643,3/22/2012,2,1,3,0,0,4,1,1,0.52,0.5,0.83,0.0896,9,32,41
14644,3/22/2012,2,1,3,1,0,4,1,1,0.52,0.5,0.83,0.0896,14,16,30
14645,3/22/2012,2,1,3,2,0,4,1,1,0.52,0.5,0.83,0.0896,1,5,6
14646,3/22/2012,2,1,3,3,0,4,1,1,0.52,0.5,0.83,0.0896,0,7,7
14647,3/22/2012,2,1,3,4,0,4,1,2,0.48,0.4697,1,0.0896,0,6,6
14648,3/22/2012,2,1,3,5,0,4,1,2,0.48,0.4697,1,0.0896,2,32,34
14649,3/22/2012,2,1,3,6,0,4,1,2,0.48,0.4697,1,0.0896,10,126,136
14650,3/22/2012,2,1,3,7,0,4,1,2,0.48,0.4697,1,0.0896,29,332,361
14651,3/22/2012,2,1,3,8,0,4,1,2,0.5,0.4848,0.94,0.0896,51,598,649
14652,3/22/2012,2,1,3,9,0,4,1,2,0.5,0.4848,0.94,0.0896,41,277,318
14653,3/22/2012,2,1,3,10,0,4,1,2,0.5,0.4848,1,0.0896,32,110,142
14654,3/22/2012,2,1,3,13,0,4,1,1,0.58,0.5455,0.78,0.0896,83,215,298
14655,3/22/2012,2,1,3,23,0,4,1,1,0.56,0.5303,0.83,0.0896,34,117,151
14656,3/23/2012,2,1,3,2,0,5,1,1,0.54,0.5152,0.88,0.0896,12,20,32
14657,3/23/2012,2,1,3,9,0,5,1,2,0.52,0.5,0.9,0.0896,75,305,380
14658,3/24/2012,2,1,3,1,0,6,0,1,0.56,0.5303,0.73,0.0896,20,108,128
14659,3/24/2012,2,1,3,4,0,6,0,1,0.52,0.5,0.83,0.0896,1,6,7
14660,3/25/2012,2,1,3,17,0,0,0,1,0.5,0.4848,0.72,0.0896,146,273,419
14661,3/25/2012,2,1,3,18,0,0,0,1,0.5,0.4848,0.72,0.0896,202,289,491
14662,3/27/2012,2,1,3,18,0,2,1,1,0.42,0.4242,0.17,0.0896,67,577,644
14663,3/27/2012,2,1,3,20,0,2,1,1,0.42,0.4242,0.17,0.0896,28,266,294
14664,3/28/2012,2,1,3,16,0,3,1,3,0.62,0.6212,0.43,0.0896,51,170,221
14665,3/30/2012,2,1,3,4,0,5,1,1,0.34,0.3485,0.53,0.0896,1,1,2
14666,3/30/2012,2,1,3,5,0,5,1,1,0.32,0.3333,0.61,0.0896,0,26,26
14667,4/1/2012,2,1,4,4,0,0,0,2,0.34,0.3485,0.81,0.0896,3,9,12
14668,4/1/2012,2,1,4,5,0,0,0,2,0.34,0.3485,0.81,0.0896,8,10,18
14669,4/1/2012,2,1,4,8,0,0,0,2,0.36,0.3636,0.76,0.0896,37,88,125
14670,4/2/2012,2,1,4,1,0,1,1,3,0.42,0.4242,0.88,0.0896,0,5,5
14671,4/3/2012,2,1,4,4,0,2,1,1,0.32,0.3333,0.66,0.0896,0,1,1
14672,4/3/2012,2,1,4,5,0,2,1,1,0.32,0.3333,0.66,0.0896,2,25,27
14673,4/3/2012,2,1,4,6,0,2,1,1,0.3,0.3182,0.61,0.0896,2,98,100
14674,4/3/2012,2,1,4,7,0,2,1,1,0.32,0.3333,0.66,0.0896,14,327,341
14675,4/3/2012,2,1,4,9,0,2,1,1,0.42,0.4242,0.38,0.0896,54,354,408
14676,4/4/2012,2,1,4,3,0,3,1,1,0.44,0.4394,0.58,0.0896,0,3,3
14677,4/4/2012,2,1,4,4,0,3,1,1,0.42,0.4242,0.67,0.0896,0,1,1
14678,4/4/2012,2,1,4,5,0,3,1,1,0.42,0.4242,0.67,0.0896,0,27,27
14679,4/13/2012,2,1,4,23,0,5,1,1,0.42,0.4242,0.62,0.0896,35,163,198
